Study,Author,Biome,Ecosystem_type,Ecosystem_state,Study_midyear,YearsOfData,CO2_method,Rs_annual,LU_AT,LU_AP,LU_MAT,LU_MAP,LU_LAI,LU_NDEP,T_anomaly,P_anomaly
3039,Martin,Temperate,Forest,Natural,1998,1,IRGA,908,7.21,671.7,4.98,833.31,4.1,1679.310059,2.23,-161.61
3039,Martin,Temperate,Forest,Natural,1998,1,IRGA,906,7.21,671.7,4.98,833.31,4.1,1679.310059,2.23,-161.61
3039,Martin,Temperate,Forest,Natural,1998,1,IRGA,857,7.21,671.7,4.98,833.31,4.1,1679.310059,2.23,-161.61
3039,Martin,Temperate,Forest,Natural,1998,1,IRGA,891,7.21,671.7,4.98,833.31,4.1,1679.310059,2.23,-161.61
3039,Martin,Temperate,Forest,Natural,1998,1,IRGA,926,7.21,671.7,4.98,833.31,4.1,1679.310059,2.23,-161.61
3039,Martin,Temperate,Forest,Natural,1998,1,IRGA,918,7.21,671.7,4.98,833.31,4.1,1679.310059,2.23,-161.61
3039,Martin,Temperate,Forest,Natural,1998,1,IRGA,1011,7.21,671.7,4.98,833.31,4.1,1679.310059,2.23,-161.61
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1004,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1137,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1265,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1357,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1173,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1047,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1063,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1013,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1047,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1090,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1090,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3039,Martin,Temperate,Forest,Natural,1999,1,IRGA,1199,6.05,837.5,4.98,833.31,4.1,1679.310059,1.07,4.19
3083,Palmroth,Temperate,Forest,Natural,2001,1,IRGA,1330,14.97,890.3,14.19,1151.35,3.9,1312.290039,0.78,-261.05
3083,Palmroth,Temperate,Forest,Natural,2002,1,IRGA,1231,15.36,1003.1,14.19,1151.35,3.9,1312.290039,1.17,-148.25
3083,Palmroth,Temperate,Forest,Natural,2001,1,IRGA,1464,14.97,890.3,14.19,1151.35,3.9,1312.290039,0.78,-261.05
3083,Palmroth,Temperate,Forest,Natural,2002,1,IRGA,1557,15.36,1003.1,14.19,1151.35,3.9,1312.290039,1.17,-148.25
4166,Zha,Boreal,Forest,Natural,2001,1,IRGA,438,2.01,652.4,1.61,660.07,2.3,248.880005,0.4,-7.67
4166,Zha,Boreal,Forest,Natural,2002,1,IRGA,512,2.02,604.6,1.61,660.07,2.3,248.880005,0.41,-55.47
4166,Zha,Boreal,Forest,Natural,2003,1,IRGA,598,2.49,670.5,1.61,660.07,2.3,248.880005,0.88,10.43
4166,Zha,Boreal,Forest,Natural,2004,1,IRGA,439,2.33,617.3,1.61,660.07,2.3,248.880005,0.72,-42.77
4122,Vande Walle,Temperate,Forest,Managed,2005,1,IRGA,896,11.08,694.9,10.44,747.24,2.5,3531.889893,0.64,-52.34
4119,Valverde-Barrantes,Tropical,Forest,Managed,2004.5,2,IRGA,2030,20.08,4301.4,19.3,4610.56,4.8,406.470001,0.78,-309.16
4119,Valverde-Barrantes,Tropical,Forest,Managed,2004.5,2,IRGA,1770,20.08,4301.4,19.3,4610.56,4.8,406.470001,0.78,-309.16
4119,Valverde-Barrantes,Tropical,Forest,Managed,2004.5,2,IRGA,1610,20.08,4301.4,19.3,4610.56,4.8,406.470001,0.78,-309.16
4119,Valverde-Barrantes,Tropical,Forest,Managed,2004.5,2,IRGA,1800,20.08,4301.4,19.3,4610.56,4.8,406.470001,0.78,-309.16
4119,Valverde-Barrantes,Tropical,Forest,Managed,2004.5,2,IRGA,2360,20.08,4301.4,19.3,4610.56,4.8,406.470001,0.78,-309.16
4097,Tagesson,Temperate,Forest,Natural,2004,1,IRGA,1173,6.81,622.7,6.3,528.48,4.2,970.780029,0.51,94.22
4097,Tagesson,Temperate,Forest,Natural,2004,1,IRGA,851,6.81,622.7,6.3,528.48,4.2,970.780029,0.51,94.22
4097,Tagesson,Temperate,Forest,Natural,2004,1,IRGA,750,6.81,622.7,6.3,528.48,4.2,970.780029,0.51,94.22
4097,Tagesson,Temperate,Forest,Natural,2004,1,IRGA,1184,6.81,622.7,6.3,528.48,4.2,970.780029,0.51,94.22
4097,Tagesson,Temperate,Forest,Natural,2004,1,IRGA,777,6.81,622.7,6.3,528.48,4.2,970.780029,0.51,94.22
4097,Tagesson,Temperate,Grassland,Natural,2004,1,IRGA,1151,6.81,622.7,6.3,528.48,4.2,970.780029,0.51,94.22
4062,Sakata,Temperate,Forest,Natural,2001.5,1,Gas chromotography,485,13.78,1315.2,13.33,1290.85,4.4,1150.170044,0.45,24.35
4018,Ohtsuka,Temperate,Forest,Natural,1999,1,IRGA,906,10.12,1974.5,9.6,1805.27,4.3,894.75,0.52,169.23
4018,Ohtsuka,Temperate,Forest,Natural,2000,1,IRGA,821,9.97,1743,9.6,1805.27,4.3,894.75,0.37,-62.27
4018,Ohtsuka,Temperate,Forest,Natural,2001,1,IRGA,870,9.73,1671,9.6,1805.27,4.3,894.75,0.13,-134.27
4018,Ohtsuka,Temperate,Forest,Natural,2002,1,IRGA,817,9.97,1823.3,9.6,1805.27,4.3,894.75,0.37,18.03
4018,Ohtsuka,Temperate,Forest,Natural,2003,1,IRGA,772,9.7,1797.1,9.6,1805.27,4.3,894.75,0.1,-8.17
4015,Ohsahi,Tropical,Forest,Natural,2003,2,IRGA,2010,27.2975,2684.35,26.74,2792.49,4.8,134.770004,0.5575,-108.14
3983,Metcalfe,Tropical,Forest,Natural,2004.5,1,IRGA,1300,27.28,2323.25,26.97,2313.01,6,476.190002,0.31,10.24
3983,Metcalfe,Tropical,Forest,Natural,2004.5,1,IRGA,1300,27.28,2323.25,26.97,2313.01,6,476.190002,0.31,10.24
3983,Metcalfe,Tropical,Forest,Natural,2004.5,1,IRGA,1700,27.28,2323.25,26.97,2313.01,6,476.190002,0.31,10.24
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,370,3.57,481.7,2.49,500.92,4.4,363.809998,1.08,-19.22
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,305,3.57,481.7,2.49,500.92,4.4,363.809998,1.08,-19.22
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,360,3.57,481.7,2.49,500.92,4.4,363.809998,1.08,-19.22
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,355,3.57,481.7,2.49,500.92,4.4,363.809998,1.08,-19.22
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,210,3.57,481.7,2.49,500.92,4.4,363.809998,1.08,-19.22
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,275,3.57,481.7,2.49,500.92,4.4,363.809998,1.08,-19.22
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,500,3.79,595.35,2.78,586.16,5,363.809998,1.01,9.19
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,400,3.79,595.35,2.78,586.16,5,363.809998,1.01,9.19
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,540,3.79,595.35,2.78,586.16,5,363.809998,1.01,9.19
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,475,3.72,525.1,2.8,551.44,4.4,363.809998,0.92,-26.34
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,380,3.72,525.1,2.8,551.44,4.4,363.809998,0.92,-26.34
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,455,3.72,525.1,2.8,551.44,4.4,363.809998,0.92,-26.34
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,270,3.72,525.1,2.8,551.44,4.4,363.809998,0.92,-26.34
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,275,3.72,525.1,2.8,551.44,4.4,363.809998,0.92,-26.34
3967,Mäkiranta,Boreal,Forest,Natural,2003.5,1,IRGA,400,3.72,525.1,2.8,551.44,4.4,363.809998,0.92,-26.34
3893,Jonard,Temperate,Forest,Natural,2003,1,IRGA,922,9.87,696.9,8.8,912.97,3.9,1862.900024,1.07,-216.07
3893,Jonard,Temperate,Forest,Natural,2003,1,IRGA,770,9.87,696.9,8.8,912.97,3.9,1862.900024,1.07,-216.07
3893,Jonard,Temperate,Forest,Natural,2003,1,IRGA,820,9.87,696.9,8.8,912.97,3.9,1862.900024,1.07,-216.07
3825,Fischer,Temperate,Forest,Natural,2003,1,IRGA,720,12.09,330.3,11.04,453.47,2.6,280.720001,1.05,-123.17
3825,Fischer,Temperate,Forest,Natural,2003,1,IRGA,810,10.88,569.7,9.48,688.02,1.5,280.720001,1.4,-118.32
3825,Fischer,Temperate,Forest,Natural,2003,1,IRGA,1160,10.88,569.7,9.48,688.02,2.8,280.720001,1.4,-118.32
3730,Asensio,Temperate,Forest,Natural,2003,1,IRGA,859,14.21,630.9,13.39,461.59,2.1,578.340027,0.82,169.31
3845,Gough,Temperate,Forest,Natural,2004.5,2,IRGA,675,6.3,670.9,5.19,769.96,4,1202.319946,1.11,-99.06
3845,Gough,Temperate,Forest,Natural,2004.5,2,IRGA,782,6.3,670.9,5.19,769.96,4,1202.319946,1.11,-99.06
3845,Gough,Temperate,Forest,Natural,2004.5,2,IRGA,782,6.3,670.9,5.19,769.96,4,1202.319946,1.11,-99.06
3845,Gough,Temperate,Forest,Natural,2004.5,2,IRGA,1090,6.3,670.9,5.19,769.96,4,1202.319946,1.11,-99.06
3845,Gough,Temperate,Forest,Natural,2004.5,2,IRGA,930,6.3,670.9,5.19,769.96,4,1202.319946,1.11,-99.06
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,984,8.68,1372.15,7.62,902.14,2.7,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,965,4.06,1431.675,3.12,881.19,3,1499.219971,0.94,550.485
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,795,8.68,1372.15,7.62,902.14,2.7,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,738,4.06,1431.675,3.12,881.19,3,1499.219971,0.94,550.485
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,719,8.68,1372.15,7.62,902.14,3.3,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,492,8.68,1372.15,7.62,902.14,3.3,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,681,8.68,1372.15,7.62,902.14,3.3,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,1041,8.68,1372.15,7.62,902.14,3.3,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,1097,10.725,1993.275,9.23,1869.18,3.5,1499.219971,1.495,124.095
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,1116,8.68,1372.15,7.62,902.14,3.3,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,1230,3.835,810.275,3.41,756.13,2.8,1499.219971,0.425,54.145
3130,Sha,Tropical,Forest,Natural,2003,1,Gas chromotography,1274,19.49,1350.1,19.41,1533.83,4.2,712.719971,0.08,-183.73
3156,Tang,Temperate,Forest,Managed,1999,1,IRGA,948,11.96,939.8,12.51,980.83,2.9,538.330017,-0.55,-41.03
3156,Tang,Temperate,Forest,Managed,2001,1,IRGA,831,12.68,908.8,12.51,980.83,2.9,538.330017,0.17,-72.03
3157,Tang,Temperate,Savanna,Natural,2001.5,1.5,IRGA,488,12.36,916.6,12.51,980.83,2.9,538.330017,-0.15,-64.23
3159,Tang,Temperate,Forest,Managed,2003,1,Gradient,1184,12.35,900.7,12.51,980.83,2.9,538.330017,-0.16,-80.13
3197,Worrall,Temperate,Wetland,Natural,1994,1,Other,75,6.07,853.3,6.09,812.82,2.9,608.73999,-0.02,40.48
3197,Worrall,Temperate,Wetland,Natural,1995,1,Other,95,6.39,719.2,6.09,812.82,2.9,608.73999,0.3,-93.62
3197,Worrall,Temperate,Wetland,Natural,1996,1,Other,85,5.53,587.1,6.09,812.82,2.9,608.73999,-0.56,-225.72
3197,Worrall,Temperate,Wetland,Natural,1997,1,Other,90,6.88,715.6,6.09,812.82,2.9,608.73999,0.79,-97.22
3197,Worrall,Temperate,Wetland,Natural,1998,1,Other,64,6.38,943.7,6.09,812.82,2.9,608.73999,0.29,130.88
3197,Worrall,Temperate,Wetland,Natural,1999,1,Other,73,6.59,857.4,6.09,812.82,2.9,608.73999,0.5,44.58
3197,Worrall,Temperate,Wetland,Natural,2000,1,Other,74,6.32,1006.2,6.09,812.82,2.9,608.73999,0.23,193.38
3207,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,420,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3207,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,850,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,840,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,970,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,910,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,750,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,410,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,510,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,570,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,510,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,1360,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3208,Curiel Yuste,Temperate,Forest,Unmanaged,2001,1,IRGA,610,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
4234,Brando,Tropical,Forest,Natural,2002.5,5,IRGA,1280,27.001,1767.63,26.61,2182.04,3.8,222,0.391,-414.41
3710,Zhou,Temperate,Grassland,Natural,2003,1,IRGA,835,16.34,601.5,16.39,878.56,3.8,725.030029,-0.05,-277.06
3710,Zhou,Temperate,Grassland,Natural,2002,1,IRGA,1131,15.57,919.2,16.39,878.56,3.8,725.030029,-0.82,40.64
3710,Zhou,Temperate,Grassland,Natural,2003,1,IRGA,877,16.34,601.5,16.39,878.56,3.8,725.030029,-0.05,-277.06
3647,Vose,Temperate,Forest,Natural,1995.5,2,IRGA,1964,9.21,1658.8,9.8,1452.5,4.3,1032.109985,-0.59,206.3
3647,Vose,Temperate,Forest,Natural,1995.5,2,IRGA,2778,9.21,1658.8,9.8,1452.5,4.3,1032.109985,-0.59,206.3
3647,Vose,Temperate,Forest,Natural,1995.5,2,IRGA,2047,10.185,1698.45,10.67,1585.37,4.1,1032.109985,-0.485,113.08
3705,Zhang,Tropical,Forest,Natural,2003,1,IRGA,1240,19.49,1350.1,19.41,1533.83,4.2,712.719971,0.08,-183.73
3705,Zhang,Tropical,Forest,Natural,2004,1,IRGA,885,19.04,1462.8,19.41,1533.83,4.2,712.719971,-0.37,-71.03
3702,Zhang,Temperate,Forest,Natural,2002.5,1,IRGA,503,2.525,735.1,1.55,776.12,4.2,446.850006,0.975,-41.02
3700,Zhang,Subtropical,Forest,Natural,2003.5,2,Gas chromotography,1075,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
3700,Zhang,Subtropical,Forest,Natural,2003.5,2,Gas chromotography,933,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
3700,Zhang,Subtropical,Forest,Natural,2003.5,2,Gas chromotography,590,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
3274,Carlisle,Temperate,Forest,Natural,2003,1.3,IRGA,1576,14.08,602.6,14.34,638.17,2.1,538.330017,-0.26,-35.57
3317,Dornbush,Temperate,Grassland,Unmanaged,2001.5,1,IRGA,1300,9.735,671.6,9.17,818.55,4,1555.22998,0.565,-146.95
3317,Dornbush,Temperate,Grassland,Unmanaged,2001.5,1,IRGA,1260,9.735,671.6,9.17,818.55,4,1555.22998,0.565,-146.95
3317,Dornbush,Temperate,Grassland,Unmanaged,2001.5,1,IRGA,940,9.735,671.6,9.17,818.55,4,1555.22998,0.565,-146.95
3317,Dornbush,Temperate,Grassland,Unmanaged,2001.5,1,IRGA,730,9.735,671.6,9.17,818.55,4,1555.22998,0.565,-146.95
3390,Ishizuka,Temperate,Forest,Natural,2000,2,Gas chromotography,571,3.07,930.3,3.13,758.91,3.1,211.690002,-0.06,171.39
3390,Ishizuka,Temperate,Forest,Managed,2000,2,Gas chromotography,766,6.205,1375.15,5.86,1147.9,4.5,516.179993,0.345,227.25
3390,Ishizuka,Temperate,Forest,Managed,1999,1,Gas chromotography,927,6.75,1220,5.86,1147.9,3.5,516.179993,0.89,72.1
3390,Ishizuka,Temperate,Forest,Natural,1998.5,1.3,Gas chromotography,632,6.47,1211.2,5.86,1147.9,1.5,516.179993,0.61,63.3
3390,Ishizuka,Temperate,Forest,Natural,1998.5,1.3,Gas chromotography,652,6.47,1211.2,5.86,1147.9,1.5,516.179993,0.61,63.3
3390,Ishizuka,Temperate,Forest,Natural,1999,2,Gas chromotography,851,6.4925,1286.875,5.86,1147.9,1.5,516.179993,0.6325,138.975
3390,Ishizuka,Temperate,Forest,Natural,2000.5,1.5,Gas chromotography,669,8.24,1670.05,8.09,1658.59,3.7,516.179993,0.15,11.46
3390,Ishizuka,Temperate,Forest,Managed,2001.5,1.5,Gas chromotography,622,11.275,1741.85,11.28,1765.03,4.1,516.179993,-0.005,-23.18
3390,Ishizuka,Temperate,Forest,Managed,2001,2,Gas chromotography,702,8.14,1676.775,8.09,1658.59,3.6,516.179993,0.05,18.185
3390,Ishizuka,Temperate,Forest,Natural,1999,7,Gas chromotography,662,12.86714286,1457.671429,12.46,1369.39,4.8,1150.170044,0.407142857,88.28142857
3390,Ishizuka,Temperate,Forest,Natural,1996.5,3,Gas chromotography,676,12.63166667,1313.866667,12.46,1369.39,4.8,1150.170044,0.171666667,-55.52333333
3390,Ishizuka,Temperate,Forest,Natural,2000.5,5,Gas chromotography,457,12.926,1535.62,12.46,1369.39,4.8,1150.170044,0.466,166.23
3390,Ishizuka,Temperate,Forest,Managed,1997,1,Gas chromotography,680,12.94,1288.2,12.46,1369.39,4.8,1150.170044,0.48,-81.19
3390,Ishizuka,Temperate,Forest,Natural,1997.5,1,Gas chromotography,579,13.03,1518.9,12.46,1369.39,4.8,1150.170044,0.57,149.51
3390,Ishizuka,Temperate,Forest,Natural,2000,5,Gas chromotography,461,14.004,1463.88,13.33,1290.85,4.4,1150.170044,0.674,173.03
3390,Ishizuka,Temperate,Forest,Managed,2000.5,3,Gas chromotography,426,13.96,1426.233333,13.33,1290.85,4.4,1150.170044,0.63,135.3833333
3390,Ishizuka,Temperate,Forest,Managed,1995,1,Gas chromotography,583,13.55,1254.1,13.33,1290.85,4.3,1150.170044,0.22,-36.75
3390,Ishizuka,Temperate,Forest,Managed,2000.5,1.5,Gas chromotography,356,13.71,2357.8,13.32,2387.16,4.5,894.75,0.39,-29.36
3390,Ishizuka,Temperate,Forest,Natural,2000,1.8,Gas chromotography,360,12.3,1529.075,11.76,1411.78,4.1,1150.170044,0.54,117.295
3390,Ishizuka,Temperate,Forest,Managed,2000,1.8,Gas chromotography,435,12.3,1529.075,11.76,1411.78,4.1,1150.170044,0.54,117.295
3390,Ishizuka,Temperate,Forest,Managed,2000.5,1.5,Gas chromotography,405,13.56,1641.7,12.91,1629.44,3.5,717.609985,0.65,12.26
3390,Ishizuka,Temperate,Forest,Managed,2000.5,1.5,Gas chromotography,306,10.635,2126.7,10.27,2151.33,5,404.200012,0.365,-24.63
3390,Ishizuka,Temperate,Forest,Managed,2001.5,3,Gas chromotography,429,16.87166667,1829.883333,16.55,1832.87,2.9,833.049988,0.321666667,-2.986666667
3390,Ishizuka,Subtropical,Forest,Natural,2000.5,3,Gas chromotography,1057,21.17333333,2506.183333,20.71,2103.49,3.5,141.779999,0.463333333,402.6933333
2437,Sawamoto,Boreal,Forest,Natural,1998.5,3,Unknown,225,-10.35,263.5833333,-11.56,234.93,3.3,77.980003,1.21,28.65333333
2437,Sawamoto,Boreal,Forest,Natural,1998.5,3,Unknown,119,-10.35,263.5833333,-11.56,234.93,3.3,77.980003,1.21,28.65333333
2437,Sawamoto,Boreal,Forest,Natural,1999.5,2,Unknown,184,-10.64,275.5,-11.56,234.93,3.3,77.980003,0.92,40.57
2437,Sawamoto,Boreal,Forest,Natural,1998.5,3,Unknown,273,-9.171666667,237.5333333,-10.55,222.83,3.1,77.980003,1.378333333,14.70333333
2437,Sawamoto,Boreal,Forest,Natural,1997,1,Unknown,27,-9.67,244.8,-11.56,234.93,3.4,77.980003,1.89,9.87
1996,Fernandes,Tropical,Grassland,Managed,1996.5,1,Gas chromotography,750,25.335,1872.7,25.18,2095.33,5.2,347.109985,0.155,-222.63
1996,Fernandes,Tropical,Grassland,Managed,1996.5,1,Gas chromotography,750,25.335,1872.7,25.18,2095.33,5.2,347.109985,0.155,-222.63
1996,Fernandes,Tropical,Grassland,Managed,1996.5,1,Gas chromotography,750,25.335,1872.7,25.18,2095.33,5.2,347.109985,0.155,-222.63
1996,Fernandes,Tropical,Forest,Managed,1996.5,1,Gas chromotography,500,25.335,1872.7,25.18,2095.33,5.2,347.109985,0.155,-222.63
3316,Dong,Temperate,Grassland,Natural,2001,1,Unknown,152,2.99,258.3,1.46,313.29,2.3,486.570007,1.53,-54.99
3316,Dong,Temperate,Grassland,Natural,2002,1,Unknown,119,2.99,257.7,1.46,313.29,2.3,486.570007,1.53,-55.59
3342,Garten,Temperate,Forest,Natural,1996,1,IRGA,863,14.16,1338.7,14.56,1283.2,3.8,1388.01001,-0.4,55.5
3342,Garten,Temperate,Forest,Natural,1996,1,IRGA,940,10.02,1362.1,10.4,1260.13,4,1388.01001,-0.38,101.97
3342,Garten,Temperate,Forest,Natural,1996,1,IRGA,852,10.02,1362.1,10.4,1260.13,4,1388.01001,-0.38,101.97
3342,Garten,Temperate,Forest,Natural,1996,1,IRGA,646,10.02,1362.1,10.4,1260.13,4.2,1032.109985,-0.38,101.97
3342,Garten,Temperate,Forest,Natural,1996,1,IRGA,890,10.02,1362.1,10.4,1260.13,4.2,1032.109985,-0.38,101.97
3503,Nagy,Temperate,Forest,Unmanaged,2001,1,IRGA,580,10.72,1018.5,9.84,802.59,3.1,3531.889893,0.88,215.91
3150,Sun,Temperate,Shrubland,Natural,2003,1,,251,2.73,706.2,1.55,776.12,5,446.850006,1.18,-69.92
3150,Sun,Temperate,Shrubland,Natural,2003,1,,251,2.73,706.2,1.55,776.12,5,446.850006,1.18,-69.92
3150,Sun,Temperate,Shrubland,Natural,2003,1,,251,2.73,706.2,1.55,776.12,5,446.850006,1.18,-69.92
3150,Sun,Temperate,Shrubland,Natural,2003,1,,251,2.73,706.2,1.55,776.12,5,446.850006,1.18,-69.92
3592,Shinjo,Temperate,Forest,Natural,2002.5,2,IRGA,930,12.36,1889,11.9,1956.2,4.9,717.609985,0.46,-67.2
3592,Shinjo,Temperate,Forest,Natural,2002.5,2,IRGA,770,15.395,2220.1,15.24,2270.18,4.9,894.75,0.155,-50.08
3592,Shinjo,Temperate,Forest,Natural,2002.5,2,IRGA,920,15.395,2220.1,15.24,2270.18,4.9,717.609985,0.155,-50.08
3592,Shinjo,Temperate,Forest,Natural,2002.5,2,IRGA,820,15.395,2220.1,15.24,2270.18,4.9,717.609985,0.155,-50.08
3592,Shinjo,Temperate,Forest,Natural,2002.5,2,IRGA,500,7.13,1287.7,6.79,1195.26,4.8,1150.170044,0.34,92.44
3601,Sotta,Tropical,Forest,Natural,2002,1,IRGA,1487,27.11,2143.2,26.97,2313.01,6,476.190002,0.14,-169.81
3601,Sotta,Tropical,Forest,Natural,2002,1,IRGA,1166,27.11,2143.2,26.97,2313.01,6,476.190002,0.14,-169.81
3683,Yan,Subtropical,Forest,Natural,2003.5,1,Gas chromotography,578,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
3683,Yan,Subtropical,Forest,Natural,2003.5,1,Gas chromotography,1001,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
3683,Yan,Subtropical,Forest,Natural,2003.5,1,Gas chromotography,1586,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
3676,Wu,Temperate,Forest,Managed,2004.5,1,IRGA,435,4.92,930.85,4.72,912.36,4.1,2787.469971,0.2,18.49
3676,Wu,Temperate,Forest,Natural,2004.5,1,IRGA,458,4.92,930.85,4.72,912.36,4.1,2787.469971,0.2,18.49
4629,Wang,Subtropical,Forest,Managed,2005.5,1,IRGA,627,17,790.45,16.33,944.68,4,2787.469971,0.67,-154.23
3515,Owensby,Temperate,Grassland,Natural,1999.5,3,IRGA,633,12.83666667,842.0166667,12.64,826.14,3.3,1113.040039,0.196666667,15.87666667
3115,Rodeghiero,Temperate,Forest,Managed,2002,2,IRGA,1079,4.06,1431.675,3.12,881.19,3,1499.219971,0.94,550.485
3115,Rodeghiero,Temperate,Forest,Managed,2002,2,IRGA,670,8.68,1372.15,7.62,902.14,2.7,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Managed,2002,2,IRGA,648,4.06,1431.675,3.12,881.19,3,1499.219971,0.94,550.485
3115,Rodeghiero,Temperate,Forest,Managed,2002,2,IRGA,576,8.68,1372.15,7.62,902.14,3.3,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Managed,2002,2,IRGA,644,8.68,1372.15,7.62,902.14,3.3,1499.219971,1.06,470.01
3115,Rodeghiero,Temperate,Forest,Managed,2002,2,IRGA,773,10.725,1993.275,9.23,1869.18,3.5,1499.219971,1.495,124.095
3115,Rodeghiero,Temperate,Forest,Natural,2002,2,IRGA,1015,3.835,810.275,3.41,756.13,2.8,1499.219971,0.425,54.145
